post_title;category_title
"Spory romských rodin v Přerově pokračují, muž v podmínce hrozil i nožem";Regionální
"KOMENTÁŘ: Rodí se politik Daniel Landa? Možná jde o obchod, ten umí dobře";Domácí
"Polky do Česka na potrat smí, lékařům vězení nehrozí, ujišťuje ministerstvo";Domácí
"S pistolí přepadl brněnskou banku. V igelitce si odnesl desítky tisíc";Regionální
"Sčítání lidu online: Lidé vyplní o polovinu méně údajů než před 10 lety";Domácí
"Žena s domnělým policistou vydírá muže o peníze, kvůli choulostivým fotkám";Regionální
"Poslanci schválili nový zákon, který nahradí nouzový stav. I s kompenzacemi";Domácí
"PŘEHLEDNĚ: Kdy bude v Česku víc vakcíny? Na jaře mají dorazit miliony dávek";Domácí
"Bývalou přítelkyni pronásledoval, pak ji bil ranami pěstí do hlavy";Regionální
"Žádné rozvolnění, kvůli epidemii raději ještě přitvrďme, navrhuje Prymula";Domácí
"Na Tachovsku začne testování ve firmách a dezinfekce veřejných prostor";Regionální
"Další oběť luxusu? První uzbecká princezna je ve vězení, druhá čelí kritice";Zahraničí
"Žádné vakcíny AstraZeneca neleží ladem, odmítl resort obvinění";Domácí
"Prymula chtěl lockdown, pak šel na fotbal. Na zápase byl i Mynář či Kvitová";Domácí
"Povinný respirátor nebo dvě roušky. Vláda projedná návrh ministra Havlíčka";Domácí
"Jednoduchý a spolehlivý jako kalašnikov. Rusko dobývá Sputnikem svět";Zahraničí
"Stropnický: Izraelští Arabové se brání očkování, Palestina chce ruskou vakcínu";Zahraničí
"Mladí nemají na vlastní bydlení, viní z toho bytové spekulanty";Ekonomika
"Prymula jako poradce končí. Babiš: Nemůže chtít lockdown a jít na fotbal";Domácí
"Poslanci schválili zvýšení schodku na 500 miliard i vyšší kompenzační bonus";Domácí
"Nouzový stav v Česku skončí nejpozději 27. února, rozhodli poslanci";Domácí
"Opět přibylo přes 10 tisíc nakažených, číslo R už dosáhlo 1,15";Domácí
"Vláda posuzuje návrh vicepremiéra Havlíčka otevřít už v pondělí obchody";Domácí
"Poslanci se budou znovu přít kvůli novému bloku jaderné elektrárny Dukovany";Domácí
"Honduraský chlapec se utopil v Rio Grande, jeho rodina chtěla do USA";Zahraničí
"Nové mikroskopy z Brna „vyšťourají“ zlatá zrnka, zabojují i proti covidu";Regionální
"Nově sestavená italská vláda získala důvěru i poslanců, čeká ji tvrdá práce";Zahraničí
"Pomoc i nutnost empatie. Covid mění chování lidí, strážníci mají víc práce";Regionální
"Havlíčkova pravidla otevření obchodů: povinný respirátor, nebo dvě roušky";Domácí
"Ministryně Maláčová navrhla, aby poslanci jednali distanční formou";Domácí
"Pandemie tuto generaci školáků poznamená, jen nevíme rozsah, říká Sklenička";Domácí
"Řidič kamionu zavadil o viadukt a vysypal autodíly, škoda je 20 milionů";Regionální
"Kanada chce být další zemí, kde bude Facebook platit za zprávy";Ostatní
"Pozemky kolem chystané stanice metra kupují Rusové. V Praze mají další projekty";Domácí
"Radši vězení než lockdown se spolubydlícími, řekl Angličan a šel se udat";Zahraničí
"Zloději se vydávali za známé, ukradli šperky za sto tisíc a ženu zamkli";Ostatní
"Z kamionu se na kruhovém objezdu odpojil návěs, řidič dostal pokutu";Regionální
"Proč se neotevřou obchody? Šéfové podnikatelských svazů zhodnotí situaci";Ekonomika
"Ital přežil sedm nocí v Alpách, při životě ho držel pes i blízký potok";Zahraničí
"Místo mobilů a sítí prasata. Huawei hledá nové možnosti, jak vydělat";Ekonomika
"Zpracování ropy v Texasu doslova zamrzlo. Záchranu vezou tankery z Evropy";Ekonomika
"Koronavirus unikl z americké laboratoře, naznačuje Čína. Žádá o prošetření";Zahraničí
"Místo do Letňan do tělocvičen. Blatný má recept na přebytečné pacienty";Domácí
"Vysílený srnec uvázl na zamrzlém jezeru, zachránili ho strážníci se člunem";Ostatní
"První dávka vakcíny Pfizer má účinnost 85 procent, tvrdí izraelská studie";Zahraničí
"Ptačí chřipka zasáhla i Vysočinu, onemocněl velkochov drůbeže v Cerekvi";Regionální
"Zakazuje Sasko řidičům sluneční brýle? Ne, jen mají problém při přestupku";Zahraničí
"Éra látkových roušek končí. Místo svépomoci musí lidé více zaplatit";Domácí
"Z garáže u chaty zmizely historické motorky, zloděje i stroje hledá policie";Regionální
"Prymula bude velvyslancem ve Švédsku. Exministr je po Slavii terčem žertů";Domácí
"Trestný čin se nestal, uzavřela policie vyšetřování požáru Sovových mlýnů";Ostatní
"CNN Prima NEWS rozšiřuje zpravodajství, od března přibydou večerní zprávy";Ostatní
"Polské konzervy měly menší obsah masa, Kaufland je musí stáhnout z trhu";Ekonomika
"Je to definitivní. Harry a Meghan oznámili rozchod s královskou rodinou";Celebrity
"Dal policistům za dveře trhavinu a utekl. Takto amnestii nemyslíme, varují";Regionální
"Na Slavii jsem byl jako dozor, brání se Marounek. Karty má v rukách tajemník";Domácí
"Opětovné nákazy koronavirem se za měsíc ztrojnásobily, hlavně u žen";Domácí
"Epidemie tuto generaci školáků poznamená, jen neznáme rozsah, říká Sklenička";Domácí
"Falešné naděje. Návrh otevřít obchody vyvolal zbytečné utrácení, říká Prouza";Ekonomika
"Další hlava za fotbal. Po Prymulovi končí zástupce hlavní hygieničky Marounek";Domácí
"Elity na fotbale jen prohloubí nechuť k opatřením a papalášství, míní experti";Domácí
"Vakcínový boj o vliv. Východní mocnosti obchodují, Západ zůstává pozadu";Zahraničí
"Armádní spiknutí, píší v Polsku. Generálovi měla zlomit vaz cvičná prohra";Zahraničí
"Zájem o očkování roste, vakcínu chce více než polovina lidí, říká průzkum";Domácí
"VIDEO: Mladý vlk objevil fotopast v Českém Švýcarsku, pořádně si s ní pohrál";Ostatní
"Podnikatel z Frýdku-Místku dostal dvanáct let vězení za objednávku vraždy";Regionální
"EU byla první, Británie nemá mít výhody, vyplývá ze smlouvy s AstraZenecou";Zahraničí
"Kolony na německých hranicích nás stojí stovky milionů, žehrají dopravci";Ekonomika
"VIDEO: Firma ukázala nejpřesnější antigenní test, výsledek má za 3 minuty";Domácí
"V Praze se srazila sanitka s autobusem, oba řidiči jsou zranění";Ostatní
"Rektora UK Tomáše Zimu propustili z nemocnice, kde ležel měsíc s covidem";Domácí
"Covid unikl z americké laboratoře, naznačuje Čína a žádá o prošetření";Zahraničí
"Bez vakcíny práce nebude. Britské firmy chtějí vyřazovat neočkované uchazeče";Ekonomika
"Město, kde chcete hlavně přežít. V Chebu virus zabíjí i mladší ročníky";Domácí
"My nikomu nedomlouváme! Německá policie má jiný recept na covid: pokuty";Zahraničí
"Stereotypy nejde bořit silou, snažím se být ženám inspirací, říká Nerudová";Domácí
"Devadesátiletá Američanka šla skoro deset kilometrů sněhem pro vakcínu";Zahraničí
"Kampaň k očkování bude ve všech médiích, ministerstvo utratí 50 milionů";Ostatní
"Na hrad o třetinu dráž. Rodiny s více dětmi si za prohlídku připlatí";Ekonomika
"V pátek přibylo 11 192 nakažených koronavirem, vzrostlo reprodukční číslo";Domácí
"Ženy v USA chtěly podvodem získat vakcínu. Dorazily v přestrojení za stařenky";Zahraničí
"VIDEO: Psí hlídač selhal. Husky prospal ozbrojenou loupež";Zahraničí
"KOMENTÁŘ: Mít sir Moore český pas, odstartoval by sbírku na armádní rozpočet";Domácí
"Vybralo vnitro testy pro školy od nevhodné firmy? Babiš chce vysvětlení";Domácí
"Na přelomu února a března se hodně oteplí, sníh roztaje i na horách";Domácí
"Vlak srazil a zabil na koridoru u Zábřehu člověka, provoz stál";Regionální
"Soud Navalnému potvrdil trest. Dobu ve vězení mu ale o šest týdnů zkrátil";Zahraničí
"Starostka: Další omezení na hranicích by pro Těšín byla fatální";Regionální
"Průlom AstraZenecy. Druhá dávka je nejlepší po 3 měsících, míní vědci";Zahraničí
"ODS pranýřuje vládu. Situace se mění ze dne na den, hájí se Havlíček";Domácí
"Poláci hrozí zavřením hranic s Českem, sami už mají jihoafrickou mutaci";Zahraničí
"Hrad podniká kroky, chce do Česka přednostně dostat vakcínu Sputnik";Domácí
"Udrží se Šmucler v čele stomatologické komory? Vyrostli mu dva protivníci";Domácí
"Amerika je zpátky, uklidnil Biden spojence na mnichovské konferenci";Ostatní
"V pátek přibylo 11 192 nakažených covidem-19, vzrostlo reprodukční číslo";Domácí
"Súdánec ubodal ve Francii úředníka. Ten mu oznamoval, že bude vyhoštěn";Zahraničí
"Omezme stavbu rodinných domů, zabírají prostor, zní od německých Zelených";Zahraničí
"V Barmě začali při protestech umírat lidé. Prostřelená helma nepomohla";Zahraničí
"Nový kmen ptačí chřipky se poprvé přenesl na člověka, oznámilo Rusko";Zahraničí
"Školy se v březnu víc neotevřou, míní Babiš. Chce zrušit objednávku testů";Domácí
"Chcípl pes vyložil mrazák „na mrtvoly“ před Hamáčkův dům v Mratíně";Domácí
"Šmucler se udržel v čele stomatologické komory. Porazil dva vyzyvatele";Domácí
"Kdo se v práci nejčastěji nakazí? Záchranář, učitel i doručovatel";Domácí
"Obézní a starý Trump. Měl štěstí, že na covid nezemřel, řekl Fauci";Zahraničí
"Zemřel Arturo Di Modica, autor slavné sochy býka na Wall Street";Kultura
"Nikaragua má úřad pro mimozemská tělesa, lidem je ale spíš pro smích";Zahraničí
"Turisté houfně zaplavili Orlické hory. Parkoviště jim nestačí";Regionální
"Třetí koalice je na obzoru. ČSSD a Zelení se dohodnou asi v březnu";Domácí
"Muž vyhrožoval, pak se zabarikádoval v bytě. Policie ho předala psychiatrům";Ostatní
"Tak dlouho váhali se zavoláním sanitky, až mezitím zemřeli, říká praktik";Domácí
"Příprava Putinovy mládeže? Ruští žáci se učili zadržovat protestující";Zahraničí
"Odkládat podání druhé dávky není dobrý nápad, tvrdí Kuba a dokládá to čísly";Domácí
"Nemocnice jsou pro hackery stále snadným cílem. Útoků přitom přibývá";Domácí
"Napřed si udělali veselá selfíčka, pak těhotnou manželku srazil ze skály";Zahraničí
"Logopedie nejde dělat na dálku u každého, říkají specialisté";Domácí
"Nalakovat nehty, obarvit vlasy a do akce. V USA zavádí armáda nové předpisy";Zahraničí
"U Rožmitálu našli mrtvého orla mořského. Někdo ho zřejmě otrávil";Ostatní
"Armáda při pandemii: pomohlo už 17 500 vojáků. V nemocnicích i při repatriaci";Domácí
"Kritizovala nucený odchod kolegyně, tak Google propustil taky manažerku";Ekonomika
"Srážka byla pro cyklisty příliš tvrdá. Záchranáři se snažili marně";Regionální
"Našlehaná reputace praskla. Covid dohnal falešného hrdinu z New Yorku";Zahraničí
"A hyeny měly hody... Svědci líčí masakr ve svatém městě Etiopie";Zahraničí
"Boeingu se za letu rozpadal hořící motor. Trosky zranily lidi, ničily auta";Zahraničí
"Člen komise vybírající testy pro školy se obrátil na policii, uvedl Hamáček";Domácí
"Chlapec se zřítil ze zledovatělé skály, záchranáři poslali vrtulník";Regionální
"Dva a půl roku ve vězení pro Navalného. A pokutu za pomluvu veterána k tomu";Zahraničí
"Srovnání sobot: nově nakažených je víc o 31 procent, pacientů na JIP o 18";Domácí
"Drastické přitvrzení je možné, pokud padnou nemocnice, varoval Blatný";Domácí
"Motorkář u Plzně narazil do neosvětleného auta. Vážně se zranil";Regionální
"Vyvolení v Izraeli: očkovaným se otevřely bary, ostatní mají zákaz dál";Zahraničí
"Řidič na Kladensku srazil seniora a ujel. Zraněný zemřel na místě";Ostatní
"Na Jesenicku hořela kotelna. Těžce popálenému se už nedalo pomoci";Regionální
"Dvěma boeingům se rozpadaly za letu hořící motory, trosky padaly k zemi";Zahraničí
"Kvůli covidu nás čeká i epidemie srdečních selhání, varují kardiologové";Domácí
"Devítinásobný šampion. Djokovič rozdrtil Medveděva a zůstává pánem Melbourne";Sport
"NHL u jezera Tahoe? Sluneční brýle, tající led a osm hodin čekání";Sport
"Profíkem jsem až na hřišti, říká kapitán jihlavských fotbalistů Lacko";Domácí
"Zacha, Hertl a Nečas v NHL asistovali, mač u jezera Tahoe ovlivnilo počasí";Sport
"Nečekáme, hrajeme dopředu a lidi to baví, říká sparťan Čelůstka";Sport
"Kotyzova muka při Australian Open: Někdy chcete do televize hodit kámen";Sport
"Trenér Leicesteru se bude divit, rýpl si Trpišovský do hřiště v Teplicích";Sport
"Čtvrtá, desátá, pátá... a jak nyní? Davidová jde do boje v hromadném závodě";Sport
"Basketbalisté Chicaga vyhráli v Sacramentu, Satoranský přispěl deseti body";Sport
"Zlomí Plzeň střelecké trápení? Bohemka má kvalitní tým, ví kouč";Sport
"Charvátová: Na tréninky teď budu muset jezdit s pracovní smlouvou";Sport
"Hokejový Ježíš stoupá k nebi. Jeho cestu uspíší týmový úspěch";Sport
"Bídný vstup, pak zlepšení. Přesto se Češi na Litvu dotahovali marně";Sport
"Lazio porazilo Sampdorii, Jankto jen střídal, Barák přihrál na gól Verony";Zahraničí
"Atlético Madrid nečekaně doma podlehlo Levante, Real zvítězil ve Valladolidu";Zahraničí
"Liverpool nezvládl derby a podlehl počtvrté za sebou, Chelsea skončila vítězná série";Zahraničí
"Liberecké volejbalistky půjdou do play off z prvního místa";Sport
"Mladá Boleslav rozdrtila Spartu a drží se v čele superligy";Sport
"Motocyklista Michek byl druhý v závodě SP v cross country rallye";Sport
"Futsalisté Chrudimi v Lize mistrů vypadli v osmifinále";Sport
"Páník chválil Spartu. Tři výhry znamenají, že jsme v pohodě, ale jinak nic, řekl Vrba";Sport
"Bayern Mnichov prohrál ve Frankfurtu, Dortmund deklasoval v derby Schalke";Zahraničí
"Moravec: Život se nepočítá na medaile a závody. Ale jsem vděčný za tu jízdu";Sport
"Házenkáři Zubří jsou ve čtvrtfinále Evropského poháru";Sport
"Basketbalistky USK zakončily základní část ligy výhrou nad Brnem";Sport
"Fotbalový Lyon přestřílel Brest a posunul se do čela francouzské ligy";Zahraničí
"Kladno vyhrálo v Benátkách a vede první ligu, Jágr pomohl gólem a asistencí";Sport
"Sprinter Veleba má rekordní šestý domácí titul na šedesátce";Sport
"Zlín - Sparta 0:3, poprvé pod Vrbou s nulou, góly dávali Karabec, Hancko a Kozák";Sport
"Jaškin při výhře Dynama překonal český střelecký rekord v KHL";Sport
"Do školy na skateboardu. Olomoucká fotbalová ikona Mucha o dceři Karolíně";Sport
"Sparta jasně zvítězila, Baník prohrál s nováčkem, Slovácko už je třetí";Sport
"Příbram - Slovácko 1:4, hosté byli dlouho v deseti, v oslabení dali tři góly";Sport
"Pardubice - Ostrava 3:2, hosté pořád jen dotahovali, dvakrát prohrávali o dvě branky";Sport
"Sigma Olomouc - Zbrojovka Brno 1:0, v nastavení rozhodl Chytil";Sport
